対象年月,種別,区名,増減種別,異動内容,性別,値
201311,日本人,北区,社会増減,転入,合計,487
201311,日本人,長田区,社会増減,転入,合計,294
201311,日本人,須磨区,社会増減,転入,合計,445
201311,日本人,垂水区,社会増減,転入,合計,604
201311,日本人,西区,社会増減,転入,合計,634
201311,日本人,全市,社会増減,転入,男,2345
201311,日本人,東灘区,社会増減,転入,男,357
201311,日本人,灘区,社会増減,転入,男,243
201311,日本人,中央区,社会増減,転入,男,317
201311,日本人,兵庫区,社会増減,転入,男,212
201311,日本人,北区,社会増減,転入,男,247
201311,日本人,長田区,社会増減,転入,男,144
201311,日本人,須磨区,社会増減,転入,男,204
201311,日本人,垂水区,社会増減,転入,男,298
201311,日本人,西区,社会増減,転入,男,323
201311,日本人,全市,社会増減,転入,女,2413
201311,日本人,東灘区,社会増減,転入,女,356
201311,日本人,灘区,社会増減,転入,女,280
201311,日本人,中央区,社会増減,転入,女,315
201311,日本人,兵庫区,社会増減,転入,女,214
201311,日本人,北区,社会増減,転入,女,240
201311,日本人,長田区,社会増減,転入,女,150
201311,日本人,須磨区,社会増減,転入,女,241
201311,日本人,垂水区,社会増減,転入,女,306
201311,日本人,西区,社会増減,転入,女,311
201311,日本人,全市,社会増減,転出,合計,4684
201311,日本人,東灘区,社会増減,転出,合計,652
201311,日本人,灘区,社会増減,転出,合計,411
201311,日本人,中央区,社会増減,転出,合計,656
201311,日本人,兵庫区,社会増減,転出,合計,425
201311,日本人,北区,社会増減,転出,合計,496
201311,日本人,長田区,社会増減,転出,合計,310
201311,日本人,須磨区,社会増減,転出,合計,463
201311,日本人,垂水区,社会増減,転出,合計,583
201311,日本人,西区,社会増減,転出,合計,688
201311,日本人,全市,社会増減,転出,男,2297
201311,日本人,東灘区,社会増減,転出,男,311
201311,日本人,灘区,社会増減,転出,男,207
201311,日本人,中央区,社会増減,転出,男,312
201311,日本人,兵庫区,社会増減,転出,男,216
201311,日本人,北区,社会増減,転出,男,214
201311,日本人,長田区,社会増減,転出,男,161
201311,日本人,須磨区,社会増減,転出,男,220
201311,日本人,垂水区,社会増減,転出,男,301
201311,日本人,西区,社会増減,転出,男,355
201311,日本人,全市,社会増減,転出,女,2387
201311,日本人,東灘区,社会増減,転出,女,341
201311,日本人,灘区,社会増減,転出,女,204
201311,日本人,中央区,社会増減,転出,女,344
201311,日本人,兵庫区,社会増減,転出,女,209
201311,日本人,北区,社会増減,転出,女,282
201311,日本人,長田区,社会増減,転出,女,149
201311,日本人,須磨区,社会増減,転出,女,243
201311,日本人,垂水区,社会増減,転出,女,282
201311,日本人,西区,社会増減,転出,女,333
201311,日本人,全市,社会増減,その他の増,合計,47
201311,日本人,東灘区,社会増減,その他の増,合計,4
201311,日本人,灘区,社会増減,その他の増,合計,4
201311,日本人,中央区,社会増減,その他の増,合計,10
201311,日本人,兵庫区,社会増減,その他の増,合計,6
201311,日本人,北区,社会増減,その他の増,合計,7
201311,日本人,長田区,社会増減,その他の増,合計,6
201311,日本人,須磨区,社会増減,その他の増,合計,9
201311,日本人,垂水区,社会増減,その他の増,合計,1
201311,日本人,西区,社会増減,その他の増,合計,0
201311,日本人,全市,社会増減,その他の増,男,29
201311,日本人,東灘区,社会増減,その他の増,男,3
201311,日本人,灘区,社会増減,その他の増,男,3
201311,日本人,中央区,社会増減,その他の増,男,5
201311,日本人,兵庫区,社会増減,その他の増,男,4
201311,日本人,北区,社会増減,その他の増,男,4
201311,日本人,長田区,社会増減,その他の増,男,3
201311,日本人,須磨区,社会増減,その他の増,男,6
201311,日本人,垂水区,社会増減,その他の増,男,1
201311,日本人,西区,社会増減,その他の増,男,0
201311,日本人,全市,社会増減,その他の増,女,18
201311,日本人,東灘区,社会増減,その他の増,女,1
201311,日本人,灘区,社会増減,その他の増,女,1
201311,日本人,中央区,社会増減,その他の増,女,5
201311,日本人,兵庫区,社会増減,その他の増,女,2
201311,日本人,北区,社会増減,その他の増,女,3
201311,日本人,長田区,社会増減,その他の増,女,3
201311,日本人,須磨区,社会増減,その他の増,女,3
201311,日本人,垂水区,社会増減,その他の増,女,0
201311,日本人,西区,社会増減,その他の増,女,0
201311,日本人,全市,社会増減,その他の減,合計,16
201311,日本人,東灘区,社会増減,その他の減,合計,0
201311,日本人,灘区,社会増減,その他の減,合計,1
201311,日本人,中央区,社会増減,その他の減,合計,0
201311,日本人,兵庫区,社会増減,その他の減,合計,3
201311,日本人,北区,社会増減,その他の減,合計,12
201311,日本人,長田区,社会増減,その他の減,合計,0
201311,日本人,須磨区,社会増減,その他の減,合計,0
201311,日本人,垂水区,社会増減,その他の減,合計,0
201311,日本人,西区,社会増減,その他の減,合計,0
201311,日本人,全市,社会増減,その他の減,男,11
201311,日本人,東灘区,社会増減,その他の減,男,0
201311,日本人,灘区,社会増減,その他の減,男,1
201311,日本人,中央区,社会増減,その他の減,男,0
201311,日本人,兵庫区,社会増減,その他の減,男,1
201311,日本人,北区,社会増減,その他の減,男,9
201311,日本人,長田区,社会増減,その他の減,男,0
201311,日本人,須磨区,社会増減,その他の減,男,0
201311,日本人,垂水区,社会増減,その他の減,男,0
201311,日本人,西区,社会増減,その他の減,男,0
201311,日本人,全市,社会増減,その他の減,女,5
201311,日本人,東灘区,社会増減,その他の減,女,0
201311,日本人,灘区,社会増減,その他の減,女,0
201311,日本人,中央区,社会増減,その他の減,女,0
201311,日本人,兵庫区,社会増減,その他の減,女,2
201311,日本人,北区,社会増減,その他の減,女,3
201311,日本人,長田区,社会増減,その他の減,女,0
201311,日本人,須磨区,社会増減,その他の減,女,0
201311,日本人,垂水区,社会増減,その他の減,女,0
201311,日本人,西区,社会増減,その他の減,女,0
201311,日本人,全市,社会増減,増減　①,合計,105
201311,日本人,東灘区,社会増減,増減　①,合計,65
201311,日本人,灘区,社会増減,増減　①,合計,115
201311,日本人,中央区,社会増減,増減　①,合計,-14
201311,日本人,兵庫区,社会増減,増減　①,合計,4
201311,日本人,北区,社会増減,増減　①,合計,-14
201311,日本人,長田区,社会増減,増減　①,合計,-10
201311,日本人,須磨区,社会増減,増減　①,合計,-9
201311,日本人,垂水区,社会増減,増減　①,合計,22
201311,日本人,西区,社会増減,増減　①,合計,-54
201311,日本人,全市,社会増減,増減　①,男,66
201311,日本人,東灘区,社会増減,増減　①,男,49
201311,日本人,灘区,社会増減,増減　①,男,38
201311,日本人,中央区,社会増減,増減　①,男,10
201311,日本人,兵庫区,社会増減,増減　①,男,-1
201311,日本人,北区,社会増減,増減　①,男,28
201311,日本人,長田区,社会増減,増減　①,男,-14
201311,日本人,須磨区,社会増減,増減　①,男,-10
201311,日本人,垂水区,社会増減,増減　①,男,-2
201311,日本人,西区,社会増減,増減　①,男,-32
201311,日本人,全市,社会増減,増減　①,女,39
201311,日本人,東灘区,社会増減,増減　①,女,16
201311,日本人,灘区,社会増減,増減　①,女,77
201311,日本人,中央区,社会増減,増減　①,女,-24
201311,日本人,兵庫区,社会増減,増減　①,女,5
201311,日本人,北区,社会増減,増減　①,女,-42
201311,日本人,長田区,社会増減,増減　①,女,4
201311,日本人,須磨区,社会増減,増減　①,女,1
201311,日本人,垂水区,社会増減,増減　①,女,24
201311,日本人,西区,社会増減,増減　①,女,-22
201311,日本人,全市,自然増減,出生,合計,976
201311,日本人,東灘区,自然増減,出生,合計,168
201311,日本人,灘区,自然増減,出生,合計,94
201311,日本人,中央区,自然増減,出生,合計,87
201311,日本人,兵庫区,自然増減,出生,合計,66
201311,日本人,北区,自然増減,出生,合計,125
201311,日本人,長田区,自然増減,出生,合計,45
201311,日本人,須磨区,自然増減,出生,合計,101
201311,日本人,垂水区,自然増減,出生,合計,160
201311,日本人,西区,自然増減,出生,合計,130
201311,日本人,全市,自然増減,出生,男,489
201311,日本人,東灘区,自然増減,出生,男,81
201311,日本人,灘区,自然増減,出生,男,49
201311,日本人,中央区,自然増減,出生,男,38
201311,日本人,兵庫区,自然増減,出生,男,40
201311,日本人,北区,自然増減,出生,男,65
201311,日本人,長田区,自然増減,出生,男,23
201311,日本人,須磨区,自然増減,出生,男,51
201311,日本人,垂水区,自然増減,出生,男,68
201311,日本人,西区,自然増減,出生,男,74
201311,日本人,全市,自然増減,出生,女,487
201311,日本人,東灘区,自然増減,出生,女,87
201311,日本人,灘区,自然増減,出生,女,45
201311,日本人,中央区,自然増減,出生,女,49
201311,日本人,兵庫区,自然増減,出生,女,26
201311,日本人,北区,自然増減,出生,女,60
201311,日本人,長田区,自然増減,出生,女,22
201311,日本人,須磨区,自然増減,出生,女,50
201311,日本人,垂水区,自然増減,出生,女,92
201311,日本人,西区,自然増減,出生,女,56
201311,日本人,全市,自然増減,死亡,合計,1138
201311,日本人,東灘区,自然増減,死亡,合計,121
201311,日本人,灘区,自然増減,死亡,合計,91
201311,日本人,中央区,自然増減,死亡,合計,88
201311,日本人,兵庫区,自然増減,死亡,合計,118
201311,日本人,北区,自然増減,死亡,合計,151
201311,日本人,長田区,自然増減,死亡,合計,102
201311,日本人,須磨区,自然増減,死亡,合計,136
201311,日本人,垂水区,自然増減,死亡,合計,184
201311,日本人,西区,自然増減,死亡,合計,147
201311,日本人,全市,自然増減,死亡,男,565
201311,日本人,東灘区,自然増減,死亡,男,54
201311,日本人,灘区,自然増減,死亡,男,47
201311,日本人,中央区,自然増減,死亡,男,39
201311,日本人,兵庫区,自然増減,死亡,男,67
201311,日本人,北区,自然増減,死亡,男,74
201311,日本人,長田区,自然増減,死亡,男,55
201311,日本人,須磨区,自然増減,死亡,男,79
201311,日本人,垂水区,自然増減,死亡,男,85
201311,日本人,西区,自然増減,死亡,男,65
201311,日本人,全市,自然増減,死亡,女,573
201311,日本人,東灘区,自然増減,死亡,女,67
201311,日本人,灘区,自然増減,死亡,女,44
201311,日本人,中央区,自然増減,死亡,女,49
201311,日本人,兵庫区,自然増減,死亡,女,51
201311,日本人,北区,自然増減,死亡,女,77
201311,日本人,長田区,自然増減,死亡,女,47
201311,日本人,須磨区,自然増減,死亡,女,57
201311,日本人,垂水区,自然増減,死亡,女,99
201311,日本人,西区,自然増減,死亡,女,82
201311,日本人,全市,自然増減,増減　②,合計,-162
